,시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도,시설위경도,주요역위경도,소요시간
1782,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_13273,,,언니네사진관,36.6523106,127.487829,36.62009812,127.3275824,"36.6523106,127.487829","36.62009812,127.3275824",28
1783,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_13613,,,로또스튜디오,36.666549,127.48149,36.62009812,127.3275824,"36.666549,127.48149","36.62009812,127.3275824",28
1784,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_13732,,,명사진관,36.7416358,127.455333,36.62009812,127.3275824,"36.7416358,127.455333","36.62009812,127.3275824",29
1785,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_13733,,,율량칼라현상소,36.6676244,127.49351,36.62009812,127.3275824,"36.6676244,127.49351","36.62009812,127.3275824",27
1786,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_13927,,,청주공항버스터미널,36.7220996,127.495927,36.62009812,127.3275824,"36.7220996,127.495927","36.62009812,127.3275824",28
1787,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_14054,,,오창 정류소,36.7231242,127.431882,36.62009812,127.3275824,"36.7231242,127.431882","36.62009812,127.3275824",27
1788,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_14116,,,북청주터미널,36.6503532,127.486998,36.62009812,127.3275824,"36.6503532,127.486998","36.62009812,127.3275824",28
1789,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_14348,,,다래목장치즈,36.7126527,127.569149,36.62009812,127.3275824,"36.7126527,127.569149","36.62009812,127.3275824",29
1790,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_14462,,,충북낙협 치즈체험관,36.747206,127.552872,36.62009812,127.3275824,"36.747206,127.552872","36.62009812,127.3275824",30
1791,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_15667,,,청주공항역,36.7220996,127.495927,36.62009812,127.3275824,"36.7220996,127.495927","36.62009812,127.3275824",28
1792,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_15941,,,럭키볼링센타,36.669376,127.490703,36.62009812,127.3275824,"36.669376,127.490703","36.62009812,127.3275824",26
1793,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16176,,,케이에스볼링센타,36.663351,127.493357,36.62009812,127.3275824,"36.663351,127.493357","36.62009812,127.3275824",29
1794,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16177,,,오창탁구클럽,36.708792,127.416349,36.62009812,127.3275824,"36.708792,127.416349","36.62009812,127.3275824",23
1795,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16269,,,충북곰두리체육관,36.669102,127.465201,36.62009812,127.3275824,"36.669102,127.465201","36.62009812,127.3275824",20
1796,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16463,,,로얄볼링장,36.65801,127.475492,36.62009812,127.3275824,"36.65801,127.475492","36.62009812,127.3275824",23
1797,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16464,,,충북학생교육문화원,36.68303,127.479861,36.62009812,127.3275824,"36.68303,127.479861","36.62009812,127.3275824",22
1798,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16467,,,충북보건과학대학교생활체육연수원,36.725547,127.540187,36.62009812,127.3275824,"36.725547,127.540187","36.62009812,127.3275824",26
1799,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16468,,,힐데스하임탁구장,36.707339,127.426339,36.62009812,127.3275824,"36.707339,127.426339","36.62009812,127.3275824",22
1800,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16469,,,반도프라임볼링타운,36.716752,127.428293,36.62009812,127.3275824,"36.716752,127.428293","36.62009812,127.3275824",26
1801,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16470,,,오창볼링센타,36.71618,127.428748,36.62009812,127.3275824,"36.71618,127.428748","36.62009812,127.3275824",26
1802,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16471,,,나파밸리승마장,36.666549,127.494499,36.62009812,127.3275824,"36.666549,127.494499","36.62009812,127.3275824",30
1803,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_16734,,,스페이스 볼링장,36.716493,127.420706,36.62009812,127.3275824,"36.716493,127.420706","36.62009812,127.3275824",24
1804,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_17642,,,삼천리자전거 내덕점,36.657696,127.475242,36.62009812,127.3275824,"36.657696,127.475242","36.62009812,127.3275824",22
1805,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_17685,,,삼천리자전거 오창점,36.711069,127.427953,36.62009812,127.3275824,"36.711069,127.427953","36.62009812,127.3275824",23
1806,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_17793,,,삼천리자전거 분평점,36.711182,127.427728,36.62009812,127.3275824,"36.711182,127.427728","36.62009812,127.3275824",23
1807,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_19905,,,CGV청주율량,36.6665606,127.494496,36.62009812,127.3275824,"36.6665606,127.494496","36.62009812,127.3275824",30
1808,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_20873,,,청주공예비엔날레조직위,36.6554335,127.4901913,36.62009812,127.3275824,"36.6554335,127.4901913","36.62009812,127.3275824",30
1809,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_21201,,,북부시외버스터미널,36.65052,127.486909,36.62009812,127.3275824,"36.65052,127.486909","36.62009812,127.3275824",31
1810,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_21202,,,율량매표소,36.668587,127.495455,36.62009812,127.3275824,"36.668587,127.495455","36.62009812,127.3275824",26
1811,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_22049,,,메가박스 오창,36.71232,127.428538,36.62009812,127.3275824,"36.71232,127.428538","36.62009812,127.3275824",24
1812,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_22564,,,토요도예공방,36.6855394,127.5213977,36.62009812,127.3275824,"36.6855394,127.5213977","36.62009812,127.3275824",24
1813,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_22593,,,스카이모텔,36.6972968,127.4207233,36.62009812,127.3275824,"36.6972968,127.4207233","36.62009812,127.3275824",20
1814,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_22616,,,진지박물관 주식회사,36.6656348,127.4869032,36.62009812,127.3275824,"36.6656348,127.4869032","36.62009812,127.3275824",25
1815,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_22931,,,삼천리자전거 율량점,36.667133,127.493326,36.62009812,127.3275824,"36.667133,127.493326","36.62009812,127.3275824",27
1816,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_23409,,,합기도교육원(합기도검무관),36.6555814,127.4801129,36.62009812,127.3275824,"36.6555814,127.4801129","36.62009812,127.3275824",26
1817,43114,청주시 청원구,오송,장애우,문화누리카드,2021,KC_615_23412,,,애로우팩토리 양궁카페 청주율량점,36.6644357,127.4977654,36.62009812,127.3275824,"36.6644357,127.4977654","36.62009812,127.3275824",27
1818,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000008835,자연,자연_공원,청암어린이공원,36.6496933,127.483033,36.62009812,127.3275824,"36.6496933,127.483033","36.62009812,127.3275824",27
1819,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000017363,자연,자연_공원,청암어린이공원,36.6496933,127.483033,36.62009812,127.3275824,"36.6496933,127.483033","36.62009812,127.3275824",27
1820,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000008830,자연,자연_공원,청북어린이공원,36.6588067,127.4792261,36.62009812,127.3275824,"36.6588067,127.4792261","36.62009812,127.3275824",25
1821,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000017358,자연,자연_공원,청북어린이공원,36.6588067,127.4792261,36.62009812,127.3275824,"36.6588067,127.4792261","36.62009812,127.3275824",25
1822,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000008289,자연,자연_공원,새동네어린이공원,36.6606587,127.4798689,36.62009812,127.3275824,"36.6606587,127.4798689","36.62009812,127.3275824",24
1823,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000016817,자연,자연_공원,새동네어린이공원,36.6606587,127.4798689,36.62009812,127.3275824,"36.6606587,127.4798689","36.62009812,127.3275824",24
1824,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006442,자연,자연_공원,새적굴공원,36.6622169,127.4945747,36.62009812,127.3275824,"36.6622169,127.4945747","36.62009812,127.3275824",28
1825,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014970,자연,자연_공원,새적굴공원,36.6622169,127.4945747,36.62009812,127.3275824,"36.6622169,127.4945747","36.62009812,127.3275824",28
1826,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000010164,자연,자연_공원,율봉근린공원,36.6649812,127.5026711,36.62009812,127.3275824,"36.6649812,127.5026711","36.62009812,127.3275824",25
1827,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000018692,자연,자연_공원,율봉근린공원,36.6649812,127.5026711,36.62009812,127.3275824,"36.6649812,127.5026711","36.62009812,127.3275824",25
1828,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006438,자연,자연_공원,역내어린이공원,36.6662529,127.4872906,36.62009812,127.3275824,"36.6662529,127.4872906","36.62009812,127.3275824",25
1829,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014966,자연,자연_공원,역내어린이공원,36.6662529,127.4872906,36.62009812,127.3275824,"36.6662529,127.4872906","36.62009812,127.3275824",25
1830,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000009498,자연,자연_공원,마로니에시공원,36.6723068,127.4939934,36.62009812,127.3275824,"36.6723068,127.4939934","36.62009812,127.3275824",28
1831,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000018026,자연,자연_공원,마로니에시공원,36.6723068,127.4939934,36.62009812,127.3275824,"36.6723068,127.4939934","36.62009812,127.3275824",28
1832,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000010105,자연,자연_공원,태실공원,36.7032748,127.4226065,36.62009812,127.3275824,"36.7032748,127.4226065","36.62009812,127.3275824",22
1833,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000018633,자연,자연_공원,태실공원,36.7032748,127.4226065,36.62009812,127.3275824,"36.7032748,127.4226065","36.62009812,127.3275824",22
1834,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006426,자연,자연_공원,각리공원,36.7091444,127.4321114,36.62009812,127.3275824,"36.7091444,127.4321114","36.62009812,127.3275824",21
1835,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014954,자연,자연_공원,각리공원,36.7091444,127.4321114,36.62009812,127.3275824,"36.7091444,127.4321114","36.62009812,127.3275824",21
1836,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006653,자연,자연_공원,근린공원,36.7092439,127.4127612,36.62009812,127.3275824,"36.7092439,127.4127612","36.62009812,127.3275824",23
1837,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000015181,자연,자연_공원,근린공원,36.7092439,127.4127612,36.62009812,127.3275824,"36.7092439,127.4127612","36.62009812,127.3275824",23
1838,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006427,자연,자연_공원,전통공원,36.7104338,127.4332978,36.62009812,127.3275824,"36.7104338,127.4332978","36.62009812,127.3275824",22
1839,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014955,자연,자연_공원,전통공원,36.7104338,127.4332978,36.62009812,127.3275824,"36.7104338,127.4332978","36.62009812,127.3275824",22
1840,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000012820,자연,자연_공원,양청공원,36.7113952,127.4234749,36.62009812,127.3275824,"36.7113952,127.4234749","36.62009812,127.3275824",23
1841,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000021348,자연,자연_공원,양청공원,36.7113952,127.4234749,36.62009812,127.3275824,"36.7113952,127.4234749","36.62009812,127.3275824",23
1842,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006654,자연,자연_공원,근린공원,36.7114735,127.4140163,36.62009812,127.3275824,"36.7114735,127.4140163","36.62009812,127.3275824",21
1843,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000015182,자연,자연_공원,근린공원,36.7114735,127.4140163,36.62009812,127.3275824,"36.7114735,127.4140163","36.62009812,127.3275824",21
1844,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006652,자연,자연_공원,근린공원,36.7126465,127.4159294,36.62009812,127.3275824,"36.7126465,127.4159294","36.62009812,127.3275824",22
1845,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000015180,자연,자연_공원,근린공원,36.7126465,127.4159294,36.62009812,127.3275824,"36.7126465,127.4159294","36.62009812,127.3275824",22
1846,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000012821,자연,자연_공원,중앙공원,36.7145882,127.418493,36.62009812,127.3275824,"36.7145882,127.418493","36.62009812,127.3275824",23
1847,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000021349,자연,자연_공원,중앙공원,36.7145882,127.418493,36.62009812,127.3275824,"36.7145882,127.418493","36.62009812,127.3275824",23
1848,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000012773,자연,자연_공원,오창호수공원,36.7146339,127.4254052,36.62009812,127.3275824,"36.7146339,127.4254052","36.62009812,127.3275824",25
1849,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000021301,자연,자연_공원,오창호수공원,36.7146339,127.4254052,36.62009812,127.3275824,"36.7146339,127.4254052","36.62009812,127.3275824",25
1850,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006631,자연,자연_공원,구룡공원,36.7155763,127.4139477,36.62009812,127.3275824,"36.7155763,127.4139477","36.62009812,127.3275824",23
1851,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000015159,자연,자연_공원,구룡공원,36.7155763,127.4139477,36.62009812,127.3275824,"36.7155763,127.4139477","36.62009812,127.3275824",23
1852,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000008847,자연,자연_공원,초정문화공원,36.7218397,127.6014987,36.62009812,127.3275824,"36.7218397,127.6014987","36.62009812,127.3275824",33
1853,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000017375,자연,자연_공원,초정문화공원,36.7218397,127.6014987,36.62009812,127.3275824,"36.7218397,127.6014987","36.62009812,127.3275824",33
1854,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006288,자연,자연_공원,송대공원,36.7242907,127.4410114,36.62009812,127.3275824,"36.7242907,127.4410114","36.62009812,127.3275824",26
1855,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014816,자연,자연_공원,송대공원,36.7242907,127.4410114,36.62009812,127.3275824,"36.7242907,127.4410114","36.62009812,127.3275824",26
1856,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000012015,자연,자연_공원,내수생활체육공원(2019년예정),36.7297379,127.5288944,36.62009812,127.3275824,"36.7297379,127.5288944","36.62009812,127.3275824",30
1857,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000020543,자연,자연_공원,내수생활체육공원(2019년예정),36.7297379,127.5288944,36.62009812,127.3275824,"36.7297379,127.5288944","36.62009812,127.3275824",30
1858,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000008635,자연,자연_공원,유리체육공원,36.7540298,127.4761666,36.62009812,127.3275824,"36.7540298,127.4761666","36.62009812,127.3275824",32
1859,43114,청주시 청원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000017163,자연,자연_공원,유리체육공원,36.7540298,127.4761666,36.62009812,127.3275824,"36.7540298,127.4761666","36.62009812,127.3275824",32
1860,43114,청주시 청원구,오송,시니어,시니어배움터,2020,KCOEFPO20N000000256,문화시설,문화시설_복지_시니어,청주내덕노인복지관,36.662538,127.494259,36.62009812,127.3275824,"36.662538,127.494259","36.62009812,127.3275824",28
1861,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000515,가맹점,내덕자연시장,신용옷신발매장,36.6628581,127.4894166,36.62009812,127.3275824,"36.6628581,127.4894166","36.62009812,127.3275824",28
1862,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000516,가맹점,내덕자연시장,영송수산,36.6626949,127.489194,36.62009812,127.3275824,"36.6626949,127.489194","36.62009812,127.3275824",27
1863,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000517,가맹점,내덕자연시장,실비식당,36.6624964,127.4891282,36.62009812,127.3275824,"36.6624964,127.4891282","36.62009812,127.3275824",27
1864,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000518,가맹점,내덕자연시장,오복떡집,36.6626848,127.4889368,36.62009812,127.3275824,"36.6626848,127.4889368","36.62009812,127.3275824",27
1865,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000519,가맹점,내덕자연시장,덕산상회,36.6626949,127.489194,36.62009812,127.3275824,"36.6626949,127.489194","36.62009812,127.3275824",27
1866,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000520,가맹점,내덕자연시장,청주축산물,36.662875,127.4891592,36.62009812,127.3275824,"36.662875,127.4891592","36.62009812,127.3275824",28
1867,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000521,가맹점,내덕자연시장,신화상회,36.6630282,127.489147,36.62009812,127.3275824,"36.6630282,127.489147","36.62009812,127.3275824",28
1868,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000591,가맹점,내덕자연시장,별노래방,36.6622178,127.4892978,36.62009812,127.3275824,"36.6622178,127.4892978","36.62009812,127.3275824",28
1869,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000592,가맹점,내덕자연시장,사고시퍼,36.6622178,127.4892978,36.62009812,127.3275824,"36.6622178,127.4892978","36.62009812,127.3275824",28
1870,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000593,가맹점,내덕자연시장,현대청과,36.6623616,127.4892185,36.62009812,127.3275824,"36.6623616,127.4892185","36.62009812,127.3275824",28
1871,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000594,가맹점,내덕자연시장,형제식당,36.6630926,127.4894598,36.62009812,127.3275824,"36.6630926,127.4894598","36.62009812,127.3275824",27
1872,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000595,가맹점,내덕자연시장,재수칼국수,36.6628581,127.4894166,36.62009812,127.3275824,"36.6628581,127.4894166","36.62009812,127.3275824",28
1873,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000596,가맹점,내덕자연시장,궁전상회,36.662506,127.4892623,36.62009812,127.3275824,"36.662506,127.4892623","36.62009812,127.3275824",28
1874,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000597,가맹점,내덕자연시장,양지마을,36.6630926,127.4894598,36.62009812,127.3275824,"36.6630926,127.4894598","36.62009812,127.3275824",27
1875,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000598,가맹점,내덕자연시장,자연식당,36.6619758,127.4896238,36.62009812,127.3275824,"36.6619758,127.4896238","36.62009812,127.3275824",28
1876,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000599,가맹점,내덕자연시장,신화열쇠,36.6630926,127.4894598,36.62009812,127.3275824,"36.6630926,127.4894598","36.62009812,127.3275824",27
1877,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000600,가맹점,내덕자연시장,현대의류,36.6623616,127.4892185,36.62009812,127.3275824,"36.6623616,127.4892185","36.62009812,127.3275824",28
1878,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000716,가맹점,청원내수재래시장,통일전기,36.72623,127.5355476,36.62009812,127.3275824,"36.72623,127.5355476","36.62009812,127.3275824",27
1879,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000717,가맹점,청원내수재래시장,스시마당,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1880,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000718,가맹점,청원내수재래시장,궁전식당,36.7304018,127.5400233,36.62009812,127.3275824,"36.7304018,127.5400233","36.62009812,127.3275824",28
1881,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000719,가맹점,청원내수재래시장,선진농약사,36.7261123,127.5354252,36.62009812,127.3275824,"36.7261123,127.5354252","36.62009812,127.3275824",27
1882,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000767,가맹점,청원내수재래시장,삼성전자,36.7265557,127.5358815,36.62009812,127.3275824,"36.7265557,127.5358815","36.62009812,127.3275824",27
1883,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000768,가맹점,청원내수재래시장,내수정통손짜장,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1884,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000769,가맹점,청원내수재래시장,BYC,36.7261123,127.5354252,36.62009812,127.3275824,"36.7261123,127.5354252","36.62009812,127.3275824",27
1885,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000770,가맹점,청원내수재래시장,페리카나치킨,36.725732,127.5349573,36.62009812,127.3275824,"36.725732,127.5349573","36.62009812,127.3275824",28
1886,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000771,가맹점,청원내수재래시장,그랜드마트,36.725732,127.5349573,36.62009812,127.3275824,"36.725732,127.5349573","36.62009812,127.3275824",28
1887,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000772,가맹점,청원내수재래시장,효촌꽃식물원,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1888,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000773,가맹점,청원내수재래시장,상당철물,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1889,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000774,가맹점,청원내수재래시장,내수가축수정소,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1890,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000775,가맹점,청원내수재래시장,켄터베리치킨,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1891,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000776,가맹점,청원내수재래시장,광일슈퍼,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1892,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000777,가맹점,청원내수재래시장,장터순대,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1893,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000778,가맹점,청원내수재래시장,황가네,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1894,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000779,가맹점,청원내수재래시장,내수활어직판장,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1895,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000780,가맹점,청원내수재래시장,내수철물,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1896,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000781,가맹점,청원내수재래시장,삼육당,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1897,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000782,가맹점,청원내수재래시장,키노피피자,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1898,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000783,가맹점,청원내수재래시장,떡까묵끼내수점,36.7265557,127.5358815,36.62009812,127.3275824,"36.7265557,127.5358815","36.62009812,127.3275824",27
1899,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000784,가맹점,청원내수재래시장,샛별미용실,36.7276065,127.5372858,36.62009812,127.3275824,"36.7276065,127.5372858","36.62009812,127.3275824",27
1900,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000785,가맹점,청원내수재래시장,광화당한약방,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1901,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000786,가맹점,청원내수재래시장,친절식품,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1902,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000814,가맹점,청원내수재래시장,대영미용실,36.7298364,127.5200644,36.62009812,127.3275824,"36.7298364,127.5200644","36.62009812,127.3275824",31
1903,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000815,가맹점,청원내수재래시장,만두사랑김밥사랑,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1904,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000816,가맹점,청원내수재래시장,왕천파닭,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1905,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000817,가맹점,청원내수재래시장,꼭지식당,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1906,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000818,가맹점,청원내수재래시장,용우동,36.7280612,127.5360068,36.62009812,127.3275824,"36.7280612,127.5360068","36.62009812,127.3275824",28
1907,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000819,가맹점,청원내수재래시장,서울떡집,36.7267007,127.5360934,36.62009812,127.3275824,"36.7267007,127.5360934","36.62009812,127.3275824",27
1908,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000820,가맹점,청원내수재래시장,장호식당,36.7272964,127.5363361,36.62009812,127.3275824,"36.7272964,127.5363361","36.62009812,127.3275824",27
1909,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000821,가맹점,청원내수재래시장,새마을슈퍼,36.7265371,127.5357361,36.62009812,127.3275824,"36.7265371,127.5357361","36.62009812,127.3275824",27
1910,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000822,가맹점,청원내수재래시장,남양상회,36.7270312,127.5307511,36.62009812,127.3275824,"36.7270312,127.5307511","36.62009812,127.3275824",28
1911,43114,청주시 청원구,오송,시니어,온누리상품권,2020,SOT000823,가맹점,청원내수재래시장,주연헤어,36.7283387,127.5309335,36.62009812,127.3275824,"36.7283387,127.5309335","36.62009812,127.3275824",30
